,country_name,year,FDI4,v2x_polyarchy,v2x_libdem,v2x_partipdem,v2x_delibdem,v2x_egaldem,v2cacamps,v2caviol,v2cagenmob,v2cademmob,v2x_regime,v2x_neopat,v2xnp_client,v2xnp_regcorr,v2x_corr,v2x_execorr,v2x_pubcorr,v2x_rule,v2xcl_prpty,v2xcl_acjst,v2x_freexp,e_wbgi_cce,e_wbgi_gee,e_wbgi_pve,e_wbgi_rle,e_wbgi_rqe,e_wbgi_vae,e_gdp,e_gdppc,e_miinflat,e_total_fuel_income_pc,e_total_resources_income_pc
5982,Mexico,2019,616321386848.498,0.671,0.433,0.4,0.403,0.388,1.37,-0.121,0.681,1.114,Electoral Democracy,0.417,0.437,0.511,0.599,0.43,0.507,0.54,0.838,0.335,0.783,-0.899,-0.279,-0.837,0.03,-0.646,0.008,224999.494,16.814,,,
5983,Qatar,2019,,0.041,0.088,0.025,0.091,0.115,-2.135,-1.818,-2.821,-3.114,Closed Autocracy,0.75,0.817,0.39,0.386,0.452,0.437,0.519,0.573,0.627,0.173,0.845,0.7,0.7,0.677,0.729,-1.308,23733.401,80.19,,,
5984,Guatemala,2019,17098000000.0,0.564,0.4,0.335,0.313,0.232,-0.39,-0.259,-0.263,0.156,Electoral Democracy,0.529,0.746,0.836,0.782,0.842,0.737,0.359,0.65,0.291,0.674,-0.897,-0.694,-0.574,-0.32,-1.084,-0.333,12842.36,7.132,,,
5985,Indonesia,2019,244032368192.504,0.609,0.471,0.401,0.539,0.364,1.401,1.114,0.891,1.692,Electoral Democracy,0.445,0.655,0.752,0.757,0.725,0.767,0.526,0.824,0.755,0.766,-0.452,0.174,-0.493,0.041,-0.323,0.132,296631.287,10.441,,,
5986,Latvia,2019,19332590600.0,0.831,0.748,0.578,0.694,0.718,-2.448,-2.713,-0.917,-1.055,Liberal Democracy,0.06,0.17,0.055,0.133,0.037,0.114,0.95,0.906,0.908,0.974,0.508,1.099,0.443,1.191,1.008,0.857,5683.001,27.573,,,
5987,Tanzania,2019,14762902528.055,0.396,0.34,0.264,0.344,0.333,-0.774,-1.414,-0.896,1.124,Electoral Autocracy,0.263,0.551,0.217,0.286,0.172,0.178,0.783,0.695,0.669,0.567,-0.372,-0.832,-0.374,-0.652,-0.553,-0.517,14660.04,2.455,,,
5988,Nigeria,2019,84627284089.9384,0.529,0.365,0.354,0.363,0.302,-1.0,2.495,1.354,1.448,Electoral Democracy,0.647,0.803,0.911,0.926,0.888,0.89,0.29,0.748,0.841,0.849,-1.079,-1.184,-1.92,-0.925,-0.923,-0.434,86510.406,4.134,,,
5989,Australia,2019,764033024599.999,0.836,0.791,0.593,0.769,0.716,-0.806,-1.62,-1.024,-1.196,Liberal Democracy,0.019,0.063,0.034,0.029,0.034,0.016,0.991,0.894,0.975,0.939,1.822,1.565,0.912,1.872,1.726,1.267,127644.165,48.067,,,
5990,Lesotho,2019,1155625533.74383,0.629,0.491,0.389,0.497,0.485,0.348,0.358,0.487,1.137,Electoral Democracy,0.31,0.558,0.372,0.479,0.348,0.595,0.644,0.706,0.714,0.782,-0.095,-0.875,-0.422,-0.59,-0.404,-0.021,675.445,3.069,,,
5991,Sudan,2019,28493897886.4158,0.222,0.103,0.119,0.168,0.104,0.229,0.284,2.454,2.419,Electoral Autocracy,0.631,0.487,0.41,0.569,0.327,0.591,0.407,0.443,0.327,0.432,-1.415,-1.639,-1.702,-1.653,-1.162,-1.66,23263.694,4.99,,,
5992,Japan,2019,314608995965.891,0.839,0.754,0.545,0.739,0.757,-1.326,-2.224,-1.376,-0.778,Liberal Democracy,0.117,0.188,0.105,0.088,0.138,0.033,0.947,0.921,0.968,0.884,1.464,1.58,1.032,1.325,1.53,0.931,524374.91,39.061,,,
5993,Suriname,2019,2265706187.83873,0.756,0.593,0.479,0.609,0.553,-0.605,-1.527,-1.153,-0.92,Electoral Democracy,0.278,0.61,0.251,0.359,0.208,0.438,0.678,0.727,0.772,0.839,-0.397,-0.593,0.101,-0.682,-0.063,0.364,730.714,11.752,,,
5994,Dominican Republic,2019,43033660000.0,0.543,0.295,0.355,0.376,0.272,-0.264,-1.418,0.841,1.574,Electoral Democracy,0.726,0.879,0.756,0.824,0.731,0.897,0.256,0.843,0.592,0.74,-0.82,-0.328,0.005,-0.007,-0.305,0.18,17901.097,15.749,,,
5995,Nepal,2019,1722174752.1053,0.595,0.463,0.39,0.406,0.388,1.175,-0.31,0.226,0.511,Electoral Democracy,0.383,0.331,0.646,0.681,0.607,0.691,0.537,0.65,0.808,0.793,-0.667,-1.053,-0.454,-0.711,-0.537,-0.151,8372.969,2.735,,,
5996,Morocco,2019,66551121836.3007,0.261,0.243,0.163,0.249,0.189,-0.498,0.034,0.228,0.154,Closed Autocracy,0.444,0.57,0.372,0.595,0.286,0.71,0.532,0.82,0.857,0.531,-0.339,-0.201,-0.34,-0.141,-0.247,-0.629,30708.605,7.988,,,
5997,Benin,2019,2968218065.1994,0.473,0.348,0.288,0.332,0.374,-0.2,0.401,0.689,1.136,Electoral Autocracy,0.381,0.417,0.246,0.414,0.184,0.518,0.677,0.901,0.805,0.7,-0.318,-0.467,-0.413,-0.433,-0.654,0.063,3642.139,2.901,,,
5998,Poland,2019,286705000000.0,0.688,0.524,0.453,0.454,0.595,3.083,-0.168,2.331,2.403,Electoral Democracy,0.205,0.119,0.078,0.102,0.096,0.137,0.809,0.882,0.784,0.694,0.639,0.544,0.564,1.022,0.412,0.673,111227.209,27.28,,,
5999,Tajikistan,2019,3046798219.54823,0.166,0.045,0.056,0.043,0.068,-0.913,-0.633,-1.165,-1.224,Electoral Autocracy,0.958,0.801,0.919,0.9,0.921,0.868,0.071,0.476,0.16,0.093,-1.33,-1.064,-0.521,-1.03,-1.237,-1.797,3589.353,3.735,,,
6000,Kyrgyzstan,2019,5912044930.4,0.437,0.321,0.254,0.278,0.306,0.56,-1.283,0.934,1.372,Electoral Autocracy,0.59,0.643,0.732,0.738,0.668,0.722,0.423,0.837,0.569,0.687,-0.936,-0.686,-0.242,-0.348,-0.895,-0.454,3321.461,5.0,,,
6001,Belarus,2019,14209600000.0,0.263,0.114,0.1,0.103,0.278,1.037,-2.732,-0.697,0.005,Electoral Autocracy,0.861,0.123,0.526,0.334,0.662,0.272,0.298,0.769,0.576,0.364,0.032,-0.13,0.332,-0.663,-0.836,-1.408,21019.499,20.806,,,
6002,Panama,2019,62833275766.24,0.734,0.55,0.44,0.585,0.482,-0.767,-1.574,-0.319,-1.0,Electoral Democracy,0.428,0.627,0.483,0.505,0.477,0.419,0.62,0.794,0.72,0.839,-0.623,0.13,0.304,0.393,-0.172,0.6,10994.848,24.98,,,
6003,Oman,2019,,0.176,0.14,0.126,0.067,0.191,-1.309,-1.647,-2.502,-1.359,Closed Autocracy,0.553,0.479,0.262,0.25,0.333,0.328,0.644,0.626,0.702,0.209,0.448,0.255,0.588,0.29,0.549,-1.154,11326.061,21.73,,,
6004,Ghana,2019,14514862584.1571,0.719,0.614,0.353,0.596,0.531,-0.398,0.425,1.887,1.739,Liberal Democracy,0.35,0.613,0.709,0.613,0.757,0.65,0.579,0.868,0.9,0.876,-0.088,-0.265,0.134,-0.17,0.038,0.55,17712.048,5.608,,,
6005,Georgia,2019,19469265230.5,0.638,0.498,0.411,0.512,0.526,1.698,-0.787,1.782,2.135,Electoral Democracy,0.259,0.365,0.167,0.118,0.206,0.12,0.777,0.89,0.736,0.9,0.746,0.81,-0.488,1.033,0.273,0.169,5520.568,12.766,,,
6006,Azerbaijan,2020,,0.194,0.066,0.065,0.04,0.116,1.023,-1.938,0.553,-1.282,Electoral Autocracy,0.975,0.897,0.948,0.939,0.922,0.903,0.039,0.596,0.244,0.2,-1.057,-0.117,-0.839,-0.324,-0.716,-1.542,,,,,
6007,Sudan,2020,29210837597.0107,0.183,0.083,0.107,0.157,0.082,0.229,0.284,0.997,1.962,Closed Autocracy,0.634,0.46,0.485,0.549,0.49,0.645,0.389,0.493,0.345,0.446,-1.427,-1.526,-1.664,-1.554,-1.079,-1.438,,,,,
6008,China,2020,,0.076,0.039,0.041,0.086,0.092,-0.893,-0.981,0.751,-1.772,Closed Autocracy,0.821,0.202,0.329,0.385,0.322,0.419,0.269,0.424,0.374,0.074,-0.047,0.677,-0.329,-0.185,-0.079,-1.647,,,,,
6009,China,2020,2048693280020.64,0.076,0.039,0.041,0.086,0.092,-0.893,-0.981,0.751,-1.772,Closed Autocracy,0.821,0.202,0.329,0.385,0.322,0.419,0.269,0.424,0.374,0.074,-0.047,0.677,-0.329,-0.185,-0.079,-1.647,,,,,
6010,China,2020,3231224732045.88,0.076,0.039,0.041,0.086,0.092,-0.893,-0.981,0.751,-1.772,Closed Autocracy,0.821,0.202,0.329,0.385,0.322,0.419,0.269,0.424,0.374,0.074,-0.047,0.677,-0.329,-0.185,-0.079,-1.647,,,,,
6011,Finland,2020,145790523900.0,0.874,0.835,0.62,0.801,0.797,-1.349,-1.178,-0.861,-0.426,Liberal Democracy,0.018,0.039,0.009,0.013,0.012,0.019,0.992,0.91,0.985,0.979,2.202,1.939,1.005,1.861,2.066,1.614,,,,,
6012,Sweden,2020,570592867974.368,0.903,0.873,0.649,0.838,0.824,-1.918,-2.324,-1.981,-1.447,Liberal Democracy,0.012,0.051,0.003,0.006,0.004,0.012,0.995,0.941,0.977,0.966,2.126,1.71,1.026,1.688,1.797,1.503,,,,,
6013,Afghanistan,2020,1592145267.05648,0.356,0.197,0.141,0.285,0.189,0.172,3.102,0.859,0.843,Electoral Autocracy,0.78,0.797,0.839,0.869,0.799,0.809,0.236,0.624,0.309,0.645,-1.481,-1.585,-2.705,-1.403,-1.82,-1.078,,,,,
6014,Madagascar,2020,4100563683.70965,0.506,0.267,0.298,0.287,0.222,0.904,0.741,-0.779,-1.796,Electoral Democracy,0.777,0.783,0.764,0.804,0.638,0.723,0.274,0.887,0.465,0.689,-0.99,-1.028,-0.53,-0.795,-0.861,-0.26,,,,,
6015,Iceland,2020,9096926342.26869,0.855,0.779,0.634,0.789,0.769,-1.045,-1.578,-0.614,-1.999,Liberal Democracy,0.044,0.047,0.014,0.013,0.02,0.01,0.981,0.966,0.962,0.932,1.697,1.515,1.382,1.452,1.789,1.385,,,,,
6016,Kenya,2020,,0.474,0.379,0.333,0.423,0.308,-0.058,0.697,0.216,1.013,Electoral Autocracy,0.415,0.554,0.672,0.661,0.658,0.595,0.59,0.614,0.687,0.84,-0.858,-0.4,-1.002,-0.502,-0.551,-0.347,,,,,
6017,Mozambique,2020,46297129518.2712,0.364,0.24,0.223,0.244,0.237,-0.717,0.794,-1.142,-0.457,Electoral Autocracy,0.559,0.615,0.582,0.562,0.643,0.713,0.426,0.466,0.507,0.597,-0.766,-0.776,-1.298,-0.756,-1.055,-0.599,,,,,
6018,Sri Lanka,2020,,0.567,0.361,0.33,0.315,0.385,0.915,-0.731,-0.17,-0.129,Electoral Democracy,0.522,0.369,0.733,0.599,0.786,0.503,0.477,0.846,0.681,0.627,-0.308,-0.047,-0.085,-0.211,0.007,-0.05,,,,,
6019,Netherlands,2020,5560533705300.0,0.864,0.814,0.589,0.812,0.778,-1.128,-1.127,0.89,-0.1,Liberal Democracy,0.017,0.019,0.015,0.022,0.015,0.022,0.985,0.936,0.967,0.921,2.031,1.844,0.86,1.759,1.749,1.524,,,,,
6020,Seychelles,2020,3949783260.18244,0.674,0.583,0.275,0.578,0.548,0.358,-1.593,-2.342,-2.539,Liberal Democracy,0.129,0.256,0.131,0.118,0.133,0.1,0.932,0.749,0.99,0.845,1.42,0.727,0.728,0.037,0.279,0.487,,,,,
6021,Guinea-Bissau,2020,342605675.730269,0.527,0.337,0.234,0.261,0.28,-0.755,-1.358,-0.952,-0.704,Electoral Democracy,0.617,0.629,0.795,0.842,0.796,0.88,0.274,0.708,0.404,0.683,-1.342,-1.451,-0.735,-1.266,-1.377,-0.452,,,,,
6022,United Kingdom,2020,3103628638000.0,0.877,0.808,0.645,0.76,0.744,0.073,-1.606,1.492,-0.963,Liberal Democracy,0.06,0.131,0.056,0.049,0.058,0.019,0.971,0.858,0.923,0.966,1.69,1.368,0.491,1.485,1.489,1.247,,,,,
6023,Mauritius,2020,330906331112.157,0.564,0.458,0.363,0.481,0.447,0.806,-0.979,2.377,2.402,Electoral Democracy,0.324,0.525,0.611,0.492,0.663,0.341,0.63,0.803,0.767,0.706,0.466,0.885,0.883,1.191,0.926,0.705,,,,,
6024,Tunisia,2020,37955337005.9526,0.709,0.625,0.47,0.635,0.574,0.665,-0.415,0.019,1.126,Electoral Democracy,0.106,0.218,0.239,0.378,0.164,0.354,0.839,0.887,0.89,0.802,-0.081,-0.157,-0.58,-0.289,0.173,0.282,,,,,
6025,Germany,2020,2125704102900.0,0.876,0.828,0.632,0.838,0.803,-1.055,-0.419,1.217,-0.015,Liberal Democracy,0.023,0.049,0.011,0.016,0.008,0.013,0.993,0.97,0.993,0.961,1.856,1.352,0.685,1.587,1.55,1.378,,,,,
6026,Ghana,2020,13411255538.1219,0.727,0.62,0.358,0.605,0.542,-0.398,0.006,2.437,2.529,Liberal Democracy,0.359,0.61,0.706,0.62,0.747,0.65,0.592,0.868,0.9,0.882,-0.105,-0.166,0.184,-0.117,-0.052,0.554,,,,,
6027,Luxembourg,2020,4951861376177.13,0.881,0.794,0.631,0.839,0.815,-2.312,-3.007,-0.829,-1.195,Liberal Democracy,0.055,0.045,0.01,0.027,0.009,0.021,0.976,0.933,0.988,0.964,2.055,1.833,1.231,1.848,1.783,1.502,,,,,
6028,Oman,2020,,0.173,0.136,0.124,0.058,0.186,-2.795,-1.739,-2.502,-1.628,Closed Autocracy,0.547,0.484,0.262,0.25,0.333,0.328,0.637,0.626,0.702,0.209,0.227,0.136,0.427,0.459,0.615,-1.145,,,,,
6029,Belarus,2020,13742280209.81,0.212,0.048,0.087,0.05,0.248,3.207,-0.044,3.977,4.142,Electoral Autocracy,0.914,0.125,0.568,0.375,0.694,0.272,0.141,0.769,0.173,0.107,-0.11,-0.798,-0.896,-0.785,-1.054,-1.454,,,,,
6030,Peru,2020,116845438155.517,0.818,0.708,0.603,0.612,0.524,0.619,-1.21,2.738,1.446,Electoral Democracy,0.212,0.423,0.382,0.589,0.232,0.463,0.732,0.775,0.59,0.927,-0.503,-0.264,-0.356,0.486,-0.379,0.25,,,,,
6031,Suriname,2020,2274699363.56879,0.761,0.64,0.482,0.569,0.552,-0.605,-2.237,-1.153,-0.918,Electoral Democracy,0.186,0.567,0.201,0.263,0.164,0.241,0.769,0.758,0.781,0.849,-0.439,-0.544,0.424,-0.775,-0.111,0.419,,,,,
6032,Maldives,2020,,0.595,0.443,0.332,0.442,0.409,0.995,-0.615,-0.728,-1.327,Electoral Democracy,0.292,0.28,0.379,0.434,0.328,0.303,0.7,0.703,0.613,0.835,-0.328,-0.007,0.387,-0.492,-0.288,-0.322,,,,,
6033,Mauritania,2020,,0.389,0.183,0.251,0.309,0.14,-0.804,-1.542,0.257,-0.104,Electoral Autocracy,0.806,0.707,0.796,0.824,0.763,0.849,0.196,0.736,0.294,0.702,-0.793,-0.807,-0.72,-0.876,-0.592,-0.825,,,,,
6034,Singapore,2020,1985991452991.45,0.418,0.332,0.108,0.356,0.356,-0.59,-2.399,-2.918,-2.459,Electoral Autocracy,0.151,0.205,0.006,0.007,0.011,0.003,0.973,0.714,0.91,0.451,2.15,2.325,1.461,2.213,1.87,-0.204,,,,,
6035,El Salvador,2020,11832014929.5922,0.556,0.347,0.319,0.254,0.268,0.851,-0.021,-1.611,-0.596,Electoral Democracy,0.521,0.375,0.651,0.69,0.633,0.679,0.309,0.794,0.273,0.524,-0.556,-0.234,-0.122,-0.07,-0.751,0.073,,,,,
6036,Niger,2020,8886193715.9448,0.55,0.396,0.36,0.506,0.369,-0.931,1.192,0.315,0.166,Electoral Democracy,0.481,0.605,0.513,0.569,0.491,0.547,0.54,0.563,0.743,0.835,-0.618,-0.635,-1.658,-0.782,-0.556,-0.49,,,,,
6037,Algeria,2020,19378945431.0998,0.279,0.152,0.113,0.189,0.254,-0.79,-1.484,0.692,0.619,Electoral Autocracy,0.826,0.721,0.665,0.689,0.642,0.611,0.248,0.761,0.629,0.5,-0.645,-0.545,-0.84,-1.339,-0.793,-1.088,,,,,
6038,Kyrgyzstan,2020,5499465430.4,0.383,0.262,0.223,0.24,0.274,1.266,0.28,2.446,2.286,Electoral Autocracy,0.676,0.73,0.775,0.788,0.682,0.722,0.398,0.816,0.533,0.622,-1.1,-0.533,-0.458,-0.402,-0.935,-0.589,,,,,
6039,Mongolia,2020,24206685705.6783,0.646,0.523,0.35,0.518,0.475,-0.135,-2.258,-1.578,-1.017,Electoral Democracy,0.359,0.479,0.6,0.66,0.546,0.613,0.62,0.934,0.72,0.903,-0.47,-0.368,0.722,-0.061,-0.243,0.379,,,,,
6040,Belgium,2020,1008651658000.0,0.89,0.818,0.633,0.82,0.826,-1.769,-1.18,-0.277,-1.498,Liberal Democracy,0.041,0.054,0.015,0.021,0.013,0.015,0.982,0.953,0.991,0.974,1.475,1.116,0.543,1.354,1.36,1.282,,,,,
6041,South Africa,2020,133126574807.0,0.696,0.575,0.433,0.614,0.469,0.172,0.339,-0.126,-1.292,Electoral Democracy,0.215,0.36,0.326,0.377,0.363,0.551,0.754,0.774,0.906,0.814,-0.011,0.097,-0.241,0.035,-0.18,0.7,,,,,
6042,Bangladesh,2020,19407483136.7925,0.254,0.097,0.122,0.101,0.1,1.497,1.943,-0.915,-1.065,Electoral Autocracy,0.874,0.651,0.849,0.901,0.819,0.92,0.11,0.801,0.318,0.246,-0.98,-0.755,-0.922,-0.904,-0.561,-0.769,,,,,
6043,Honduras,2020,16908426628.5404,0.38,0.235,0.249,0.258,0.152,1.002,-1.415,-2.353,-1.587,Electoral Autocracy,0.695,0.85,0.78,0.83,0.759,0.853,0.282,0.795,0.304,0.741,-0.968,-0.614,-0.469,-0.482,-0.993,-0.618,,,,,
6044,Ivory Coast,2020,12196412289.7483,0.508,0.269,0.357,0.448,0.293,1.264,2.13,1.582,2.565,Electoral Autocracy,0.677,0.534,0.712,0.632,0.75,0.609,0.391,0.661,0.547,0.635,-0.526,-0.507,-1.031,-0.367,-0.626,-0.531,,,,,
6045,Panama,2020,60356757978.34,0.736,0.554,0.45,0.566,0.45,-0.767,-1.703,-1.123,-1.532,Electoral Democracy,0.425,0.65,0.503,0.512,0.502,0.419,0.626,0.794,0.72,0.836,-0.563,0.197,0.241,0.335,-0.267,0.578,,,,,
6046,Cape Verde,2020,2469732373.33798,0.795,0.714,0.506,0.65,0.635,-1.023,-1.945,-1.032,-1.616,Electoral Democracy,0.115,0.265,0.191,0.24,0.174,0.301,0.843,0.881,0.77,0.908,0.868,0.227,0.887,0.168,0.458,0.917,,,,,
6047,Fiji,2020,5730384464.49588,0.417,0.276,0.201,0.298,0.31,-0.06,-2.066,-1.247,-2.134,Electoral Autocracy,0.453,0.397,0.286,0.278,0.335,0.295,0.647,0.533,0.722,0.468,0.643,0.545,0.681,-0.096,0.222,0.033,,,,,
6048,Kazakhstan,2020,167069717335.017,0.246,0.12,0.081,0.134,0.205,-0.09,-0.748,-0.635,-0.314,Electoral Autocracy,0.869,0.677,0.869,0.839,0.855,0.713,0.209,0.8,0.606,0.375,-0.356,0.138,-0.256,0.12,-0.444,-1.184,,,,,
6049,India,2020,480127409714.792,0.404,0.31,0.257,0.271,0.247,1.342,1.34,1.389,0.925,Electoral Autocracy,0.375,0.525,0.517,0.607,0.451,0.683,0.526,0.733,0.646,0.421,-0.271,0.406,-0.807,-0.114,-0.032,0.15,,,,,
6050,Denmark,2020,229847299260.433,0.914,0.882,0.698,0.876,0.876,-3.297,-2.053,-0.93,-0.679,Liberal Democracy,0.007,0.038,0.002,0.002,0.003,0.001,0.997,0.935,0.997,0.988,2.268,1.881,0.95,1.796,1.848,1.519,,,,,
6051,Slovakia,2020,80247835315.9,0.851,0.776,0.624,0.683,0.676,-0.229,-1.547,-0.29,-0.268,Liberal Democracy,0.097,0.144,0.231,0.248,0.215,0.202,0.886,0.934,0.96,0.952,0.441,0.537,0.632,0.786,0.674,0.883,,,,,
6052,Chile,2020,260715406531.531,0.832,0.764,0.593,0.738,0.618,0.31,0.66,0.306,0.563,Electoral Democracy,0.037,0.093,0.04,0.058,0.045,0.085,0.949,0.913,0.813,0.928,1.134,0.738,0.069,0.962,0.942,0.996,,,,,
6053,Malawi,2020,1509046744.14614,0.556,0.474,0.372,0.453,0.336,-0.56,-0.866,0.759,1.41,Electoral Democracy,0.342,0.441,0.589,0.668,0.558,0.69,0.635,0.751,0.819,0.803,-0.371,-0.797,-0.112,-0.77,-0.269,0.01,,,,,
6054,Ethiopia,2020,,0.32,0.163,0.159,0.291,0.244,0.764,1.979,0.817,1.168,Electoral Autocracy,0.609,0.419,0.258,0.487,0.174,0.64,0.462,0.546,0.697,0.61,-0.365,-0.55,-1.758,-0.959,-0.392,-1.036,,,,,
6055,Israel,2020,184312000000.0,0.731,0.645,0.465,0.575,0.595,1.081,-0.951,-0.014,1.893,Liberal Democracy,0.117,0.137,0.178,0.127,0.235,0.074,0.908,0.874,0.927,0.868,0.562,1.088,-0.85,1.245,0.966,0.654,,,,,
6056,Albania,2020,10408211518.4321,0.493,0.417,0.303,0.26,0.364,-0.514,-0.119,-0.356,0.724,Electoral Autocracy,0.492,0.713,0.806,0.724,0.844,0.668,0.532,0.845,0.884,0.698,-0.552,-0.125,0.088,0.236,-0.349,0.088,,,,,
6057,Mexico,2020,592507623622.437,0.652,0.406,0.394,0.384,0.363,1.427,0.163,0.073,-0.368,Electoral Democracy,0.46,0.428,0.481,0.582,0.383,0.483,0.509,0.838,0.335,0.722,-0.902,-0.243,-0.856,0.003,-0.648,-0.025,,,,,
6058,Uganda,2020,15462590618.795,0.306,0.221,0.198,0.265,0.169,0.587,-0.285,0.861,1.216,Electoral Autocracy,0.607,0.63,0.754,0.772,0.751,0.795,0.349,0.481,0.484,0.524,-1.032,-0.588,-0.81,-0.468,-0.336,-0.711,,,,,
6059,United States of America,2020,11875581000000.0,0.805,0.721,0.572,0.589,0.617,2.114,0.833,3.245,2.579,Liberal Democracy,0.073,0.097,0.058,0.084,0.055,0.091,0.945,0.918,0.914,0.922,1.066,1.31,0.033,1.248,1.361,0.869,,,,,
6060,Lebanon,2020,,0.439,0.269,0.254,0.326,0.23,1.167,1.598,2.086,2.015,Electoral Autocracy,0.696,0.856,0.712,0.769,0.698,0.795,0.296,0.708,0.568,0.681,-1.16,-1.184,-1.618,-0.75,-0.889,-0.554,,,,,
6061,Djibouti,2020,1906667168.11705,0.255,0.125,0.139,0.137,0.18,0.107,-0.177,-0.054,-0.172,Electoral Autocracy,0.796,0.702,0.687,0.671,0.707,0.68,0.322,0.561,0.621,0.374,-0.731,-0.728,-0.455,-0.842,-1.027,-1.407,,,,,
6062,Ukraine,2020,55142000000.0,0.53,0.314,0.34,0.423,0.371,1.594,1.396,0.514,0.609,Electoral Democracy,0.656,0.354,0.614,0.694,0.533,0.598,0.318,0.903,0.622,0.7,-0.812,-0.383,-1.138,-0.252,-0.69,0.091,,,,,
6063,Bulgaria,2020,64385270000.0,0.615,0.508,0.454,0.502,0.453,0.554,-0.73,2.777,3.312,Electoral Democracy,0.296,0.493,0.502,0.552,0.447,0.548,0.652,0.907,0.742,0.747,-0.3,-0.183,0.418,0.474,-0.105,0.262,,,,,
6064,Latvia,2020,21847288400.0,0.823,0.739,0.592,0.675,0.694,-2.448,-2.713,-0.79,-1.055,Liberal Democracy,0.056,0.175,0.051,0.116,0.037,0.114,0.95,0.906,0.908,0.962,0.719,0.875,0.475,1.191,0.95,0.873,,,,,
6065,Pakistan,2020,32041286775.8212,0.385,0.267,0.258,0.344,0.156,-0.675,0.102,0.785,0.839,Electoral Autocracy,0.512,0.649,0.826,0.839,0.758,0.696,0.308,0.694,0.308,0.46,-0.833,-0.541,-1.785,-0.733,-0.694,-0.877,,,,,
6066,Indonesia,2020,249914763307.0,0.594,0.429,0.393,0.529,0.313,0.183,0.137,1.038,1.681,Electoral Democracy,0.46,0.688,0.769,0.78,0.725,0.833,0.466,0.717,0.562,0.743,-0.432,0.35,-0.449,0.229,-0.328,0.101,,,,,
6067,Guyana,2020,6832217233.90778,0.571,0.405,0.344,0.38,0.421,0.887,-1.589,0.629,0.042,Electoral Democracy,0.416,0.542,0.422,0.419,0.461,0.532,0.627,0.861,0.733,0.884,-0.151,-0.417,-0.136,-0.526,-0.419,0.216,,,,,
6068,Nepal,2020,1734655044.07158,0.592,0.465,0.389,0.385,0.378,1.193,-0.555,0.277,0.744,Electoral Democracy,0.412,0.415,0.661,0.691,0.607,0.652,0.534,0.69,0.808,0.814,-0.573,-0.94,-0.195,-0.703,-0.489,-0.085,,,,,
6069,Costa Rica,2020,50128581827.7202,0.899,0.852,0.655,0.851,0.805,-1.292,-1.248,1.545,-1.156,Liberal Democracy,0.064,0.136,0.16,0.189,0.157,0.188,0.948,0.929,0.958,0.957,0.688,0.227,0.771,0.493,0.522,1.125,,,,,
6070,Eswatini,2020,962762989.670811,0.132,0.114,0.115,0.078,0.073,1.393,-1.257,0.057,-0.889,Closed Autocracy,0.656,0.538,0.484,0.499,0.55,0.81,0.31,0.163,0.501,0.19,-0.25,-0.726,-0.056,-0.473,-0.489,-1.331,,,,,
6071,Romania,2020,123434190620.272,0.801,0.672,0.599,0.47,0.6,0.395,-3.455,-1.241,-2.12,Electoral Democracy,0.205,0.294,0.282,0.386,0.227,0.355,0.768,0.911,0.813,0.891,-0.075,-0.257,0.532,0.36,0.392,0.588,,,,,
6072,Paraguay,2020,7556784929.53727,0.581,0.424,0.36,0.35,0.25,-0.802,-0.422,0.415,-0.18,Electoral Democracy,0.547,0.71,0.763,0.764,0.74,0.642,0.441,0.764,0.743,0.769,-0.838,-0.538,0.021,-0.125,-0.412,0.049,,,,,
6073,Sierra Leone,2020,,0.552,0.417,0.372,0.514,0.384,-0.277,0.555,-1.313,-0.522,Electoral Democracy,0.445,0.593,0.587,0.648,0.539,0.617,0.602,0.667,0.818,0.824,-0.371,-1.028,-0.299,-0.888,-0.77,-0.096,,,,,
6074,Poland,2020,305784000000.0,0.617,0.458,0.397,0.397,0.525,3.083,-0.517,3.04,2.882,Electoral Democracy,0.245,0.204,0.086,0.117,0.103,0.137,0.803,0.882,0.731,0.704,0.645,0.36,0.516,0.861,0.53,0.618,,,,,
6075,Armenia,2020,5228950617.70949,0.786,0.587,0.515,0.625,0.645,1.418,0.187,1.929,0.98,Electoral Democracy,0.361,0.221,0.313,0.315,0.303,0.269,0.703,0.942,0.82,0.844,0.02,-0.274,-0.761,0.252,-0.104,0.049,,,,,
6076,Saudi Arabia,2020,241775246273.225,0.015,0.046,0.02,0.071,0.114,-1.359,-0.999,-1.045,-2.438,Closed Autocracy,0.766,0.568,0.467,0.39,0.6,0.535,0.358,0.545,0.306,0.104,0.265,0.14,-0.617,0.263,0.236,-1.609,,,,,
6077,Benin,2020,3428690331.42417,0.423,0.293,0.252,0.292,0.336,-0.223,-0.504,0.799,0.685,Electoral Autocracy,0.397,0.527,0.17,0.222,0.125,0.099,0.769,0.901,0.805,0.688,-0.033,-0.261,-0.426,-0.468,-0.728,-0.07,,,,,
6078,Tajikistan,2020,3113872074.22679,0.175,0.045,0.061,0.052,0.07,-0.913,-0.842,-1.123,-1.495,Electoral Autocracy,0.943,0.682,0.861,0.821,0.889,0.821,0.08,0.476,0.125,0.091,-1.328,-0.706,-0.507,-1.038,-1.226,-1.78,,,,,
