,country_name,year,FDI4,control_corrupcion,gobierno_eficacia,estabilidad_politica,calidad_regulatoria,estado_derecho,voz_rendicion,tiempo_negocios,hdi,v2x_polyarchy,v2cacamps,v2caviol,v2cagenmob,v2x_regime,v2x_corr,v2x_rule,v2xcl_prpty,e_gdp,e_miinflat,economic_freedom
22333,Belgium,1915,,,,,,,,,,0.157,0.783,-0.537,-2.092,Closed Autocracy,0.02,0.947,0.682,5480.678,-3.988,
22334,Belgium,1916,,,,,,,,,,0.157,0.783,-0.668,-2.092,Closed Autocracy,0.02,0.947,0.682,5363.148,-4.465,
22335,Belgium,1917,,,,,,,,,,0.157,0.783,-0.668,-2.092,Closed Autocracy,0.02,0.947,0.682,5058.888,-4.942,
22336,Belgium,1918,,,,,,,,,,0.184,0.783,-0.668,-2.092,Closed Autocracy,0.02,0.959,0.682,4774.585,-5.418,
22337,Belgium,1919,,,,,,,,,,0.248,-0.871,-0.875,-0.639,Electoral Autocracy,0.023,0.974,0.682,4935.676,-5.895,
22338,Belgium,1920,,,,,,,,,,0.367,-0.966,-1.546,0.054,Electoral Autocracy,0.04,0.977,0.682,5328.563,-6.372,
22339,Belgium,1921,,,,,,,,,,0.508,-0.966,-1.546,0.054,Liberal Democracy,0.04,0.977,0.682,5543.275,-6.849,
22340,Belgium,1922,,,,,,,,,,0.511,-0.966,-1.546,0.054,Liberal Democracy,0.04,0.977,0.682,5858.215,-7.422,
22341,Belgium,1923,,,,,,,,,,0.511,-0.966,-1.546,0.054,Liberal Democracy,0.04,0.977,0.682,6105.647,15.743,
22342,Belgium,1924,,,,,,,,,,0.511,-0.966,-1.546,0.054,Liberal Democracy,0.04,0.977,0.682,6313.724,12.781,
22343,Belgium,1925,,,,,,,,,,0.512,-0.966,-1.546,0.054,Liberal Democracy,0.04,0.977,0.682,6486.236,2.28,
22344,Belgium,1926,,,,,,,,,,0.512,-0.966,-1.546,0.054,Liberal Democracy,0.04,0.977,0.682,6642.493,17.711,
22345,Belgium,1927,,,,,,,,,,0.512,-0.966,-1.546,0.054,Liberal Democracy,0.04,0.977,0.682,6847.955,22.15,
22346,Belgium,1928,,,,,,,,,,0.512,-0.966,-1.546,0.054,Liberal Democracy,0.04,0.977,0.682,7091.71,8.013,
22347,Belgium,1929,,,,,,,,,,0.51,-0.966,-1.546,0.054,Liberal Democracy,0.04,0.977,0.682,7116.772,9.817,
22348,Belgium,1930,,,,,,,,,,0.507,-0.966,-1.546,0.054,Liberal Democracy,0.04,0.977,0.682,7077.031,3.379,
22349,Belgium,1931,,,,,,,,,,0.507,-0.966,-1.546,0.054,Liberal Democracy,0.04,0.977,0.682,6941.711,-4.144,
22350,Belgium,1932,,,,,,,,,,0.507,-0.966,-1.546,0.054,Liberal Democracy,0.04,0.977,0.682,6796.375,-6.81,
22351,Belgium,1933,,,,,,,,,,0.509,-0.966,-1.546,0.054,Liberal Democracy,0.04,0.977,0.759,6767.15,-1.978,
22352,Belgium,1934,,,,,,,,,,0.509,-0.677,-1.546,0.054,Liberal Democracy,0.04,0.977,0.759,6839.876,-2.223,
22353,Belgium,1935,,,,,,,,,,0.509,-0.677,-1.546,0.054,Liberal Democracy,0.04,0.977,0.759,7009.647,-1.001,
22354,Belgium,1936,,,,,,,,,,0.506,-0.677,-1.546,0.054,Liberal Democracy,0.04,0.977,0.759,7102.768,3.087,
22355,Belgium,1937,,,,,,,,,,0.508,-0.677,-1.285,0.054,Liberal Democracy,0.04,0.977,0.759,7185.891,6.021,
22356,Belgium,1938,,,,,,,,,,0.508,-0.677,-1.285,0.054,Liberal Democracy,0.04,0.977,0.759,7062.084,3.762,
22357,Belgium,1939,,,,,,,,,,0.509,-0.677,-1.285,0.054,Liberal Democracy,0.04,0.977,0.759,6911.239,2.373,
22358,Belgium,1940,,,,,,,,,,0.234,1.098,1.758,-2.645,Closed Autocracy,0.04,0.956,0.759,6531.339,2.773,
22359,Belgium,1941,,,,,,,,,,0.125,1.098,1.758,-2.645,Closed Autocracy,0.02,0.949,0.812,6273.253,3.172,
22360,Belgium,1942,,,,,,,,,,0.124,1.098,1.758,-2.645,Closed Autocracy,0.02,0.949,0.759,6006.555,3.572,
22361,Belgium,1943,,,,,,,,,,0.124,1.098,1.758,-2.645,Closed Autocracy,0.02,0.949,0.759,5917.207,3.972,
22362,Belgium,1944,,,,,,,,,,0.141,1.098,1.758,-2.645,Closed Autocracy,0.025,0.949,0.759,6028.956,4.371,
22363,Belgium,1945,,,,,,,,,,0.238,1.098,1.758,-1.826,Closed Autocracy,0.034,0.975,0.759,6330.7,4.771,
22364,Belgium,1946,,,,,,,,,,0.502,-0.847,-0.621,-0.353,Liberal Democracy,0.034,0.979,0.759,6600.146,5.17,
22365,Belgium,1947,,,,,,,,,,0.533,-0.847,-0.621,-0.353,Liberal Democracy,0.034,0.979,0.759,6935.574,5.57,
22366,Belgium,1948,,,,,,,,,,0.533,-0.847,-0.726,-0.353,Liberal Democracy,0.034,0.979,0.759,7318.742,13.548,
22367,Belgium,1949,,,,,,,,,,0.697,-1.127,-0.726,-0.353,Liberal Democracy,0.034,0.979,0.759,7728.945,-1.332,
22368,Belgium,1950,,,,,,,,,,0.717,-1.057,-0.726,0.957,Liberal Democracy,0.034,0.979,0.759,8177.898,-0.941,
22369,Belgium,1951,,,,,,,,,,0.723,-1.149,-0.855,0.505,Liberal Democracy,0.034,0.979,0.759,8499.29,9.549,
22370,Belgium,1952,,,,,,,,,,0.723,-1.149,-0.855,-0.107,Liberal Democracy,0.034,0.979,0.759,8731.027,0.917,
22371,Belgium,1953,,,,,,,,,,0.723,-1.149,-1.169,-0.107,Liberal Democracy,0.034,0.979,0.759,8973.294,-0.308,
22372,Belgium,1954,,,,,,,,,,0.727,-1.149,-1.3,-0.107,Liberal Democracy,0.034,0.979,0.759,9304.244,1.298,
22373,Belgium,1955,,,,,,,,,,0.728,-1.149,-1.3,-0.107,Liberal Democracy,0.034,0.979,0.759,9670.797,-0.488,
22374,Belgium,1956,,,,,,,,,,0.728,-1.149,-1.3,-0.107,Liberal Democracy,0.034,0.979,0.759,9960.694,2.835,
22375,Belgium,1957,,,,,,,,,,0.728,-1.149,-1.3,-0.107,Liberal Democracy,0.034,0.979,0.759,10200.297,3.159,
22376,Belgium,1958,,,,,,,,,,0.728,-1.149,-1.3,0.532,Liberal Democracy,0.034,0.979,0.759,10258.128,1.286,
22377,Belgium,1959,,,,,,,,,,0.728,-1.149,-1.3,0.532,Liberal Democracy,0.034,0.979,0.759,10624.974,1.226,
22378,Bulgaria,1878,,,,,,,,,,0.106,,,,,0.214,0.553,0.768,521.89,,
22379,Bulgaria,1879,,,,,,,,,,0.234,,,,,0.306,0.553,0.768,533.73,,
22380,Bulgaria,1880,,,,,,,,,,0.257,,,,,0.368,0.487,0.768,541.062,,
22381,Bulgaria,1881,,,,,,,,,,0.155,,,,,0.368,0.44,0.768,552.686,,
22382,Bulgaria,1882,,,,,,,,,,0.103,,,,,0.368,0.44,0.768,565.951,,
22383,Bulgaria,1883,,,,,,,,,,0.112,,,,,0.368,0.44,0.768,581.908,,
22384,Bulgaria,1884,,,,,,,,,,0.188,,,,,0.368,0.494,0.768,599.072,,
22385,Bulgaria,1885,,,,,,,,,,0.197,,,,,0.368,0.494,0.768,614.93,,
22386,Bulgaria,1886,,,,,,,,,,0.205,,,,,0.368,0.451,0.768,630.682,,
22387,Bulgaria,1887,,,,,,,,,,0.185,,,,,0.368,0.451,0.768,635.781,,
22388,Bulgaria,1888,,,,,,,,,,0.132,,,,,0.368,0.451,0.768,652.084,,
22389,Bulgaria,1889,,,,,,,,,,0.132,,,,,0.368,0.451,0.768,672.629,,
22390,Bulgaria,1890,,,,,,,,,,0.132,,,,,0.368,0.451,0.768,691.684,,
22391,Bulgaria,1891,,,,,,,,,,0.13,,,,,0.368,0.451,0.768,700.645,,
22392,Bulgaria,1892,,,,,,,,,,0.13,,,,,0.368,0.451,0.768,713.097,,
22393,Bulgaria,1893,,,,,,,,,,0.131,,,,,0.368,0.451,0.768,720.218,,
22394,Bulgaria,1894,,,,,,,,,,0.136,,,,,0.368,0.451,0.768,724.017,,
22395,Bulgaria,1895,,,,,,,,,,0.218,,,,,0.368,0.56,0.768,729.562,,
22396,Bulgaria,1896,,,,,,,,,,0.218,,,,,0.368,0.56,0.768,740.676,,
22397,Bulgaria,1897,,,,,,,,,,0.22,,,,,0.368,0.56,0.768,749.831,,
22398,Bulgaria,1898,,,,,,,,,,0.22,,,,,0.368,0.56,0.768,762.838,,
22399,Bulgaria,1899,,,,,,,,,,0.209,,,,,0.368,0.56,0.768,774.947,,
22400,Bulgaria,1900,,,,,,,,,,0.205,-0.594,-0.574,-1.517,Closed Autocracy,0.368,0.56,0.768,821.737,,
22401,Bulgaria,1901,,,,,,,,,,0.219,-0.594,-0.574,-2.273,Closed Autocracy,0.368,0.561,0.768,827.947,,
22402,Bulgaria,1902,,,,,,,,,,0.221,-0.656,-0.574,-2.273,Closed Autocracy,0.368,0.561,0.768,835.517,,
22403,Bulgaria,1903,,,,,,,,,,0.219,-0.721,-0.574,-0.738,Closed Autocracy,0.368,0.561,0.768,846.858,,
22404,Bulgaria,1904,,,,,,,,,,0.212,-0.91,-0.579,-2.318,Closed Autocracy,0.368,0.561,0.768,860.775,,
22405,Bulgaria,1905,,,,,,,,,,0.212,-0.91,-0.609,-2.318,Closed Autocracy,0.368,0.561,0.768,868.422,,
22406,Bulgaria,1906,,,,,,,,,,0.212,-0.91,-0.63,-1.575,Closed Autocracy,0.368,0.561,0.768,900.799,,
22407,Bulgaria,1907,,,,,,,,,,0.212,-0.978,-0.63,-1.197,Closed Autocracy,0.368,0.561,0.768,922.899,,
22408,Bulgaria,1908,,,,,,,,,,0.221,-1.125,-0.653,-0.768,Closed Autocracy,0.368,0.561,0.768,954.62,,
22409,Bulgaria,1909,,,,,,,,,,0.228,-1.125,-0.653,-1.535,Closed Autocracy,0.368,0.561,0.768,987.332,,
22410,Bulgaria,1910,,,,,,,,,,0.228,-1.012,-0.582,-1.571,Closed Autocracy,0.368,0.561,0.768,1027.628,,
22411,Bulgaria,1911,,,,,,,,,,0.228,-1.012,-0.582,-1.717,Closed Autocracy,0.368,0.561,0.768,1037.324,,
22412,Bulgaria,1912,,,,,,,,,,0.221,-0.711,-0.458,-1.35,Closed Autocracy,0.368,0.561,0.768,1070.016,,
22413,Bulgaria,1913,,,,,,,,,,0.212,-0.448,-0.458,-1.35,Closed Autocracy,0.368,0.561,0.768,1113.733,,
22414,Bulgaria,1914,,,,,,,,,,0.202,-0.654,-0.458,-0.873,Closed Autocracy,0.368,0.561,0.768,1102.445,,
22415,Bulgaria,1915,,,,,,,,,,0.2,-0.206,-0.458,-1.054,Closed Autocracy,0.368,0.561,0.768,1093.529,,
22416,Bulgaria,1916,,,,,,,,,,0.2,0.284,-0.458,-1.054,Closed Autocracy,0.368,0.561,0.768,1077.893,,
22417,Bulgaria,1917,,,,,,,,,,0.2,0.367,-0.445,-1.054,Closed Autocracy,0.368,0.561,0.768,1072.972,,
22418,Bulgaria,1918,,,,,,,,,,0.201,0.426,0.004,0.564,Closed Autocracy,0.376,0.552,0.768,1057.723,,
22419,Bulgaria,1919,,,,,,,,,,0.208,0.454,-0.075,-0.667,Closed Autocracy,0.379,0.544,0.768,1044.677,,
22420,Bulgaria,1920,,,,,,,,,,0.211,0.593,-0.081,-0.808,Closed Autocracy,0.379,0.54,0.75,1011.137,,
22421,Bulgaria,1921,,,,,,,,,,0.21,0.514,-0.081,-0.808,Closed Autocracy,0.379,0.54,0.75,1011.958,,
22422,Bulgaria,1922,,,,,,,,,,0.21,0.514,-0.081,-0.617,Closed Autocracy,0.379,0.54,0.75,1032.451,,
22423,Bulgaria,1923,,,,,,,,,,0.168,1.724,0.485,0.587,Closed Autocracy,0.288,0.541,0.75,1052.163,,
22424,Bulgaria,1924,,,,,,,,,,0.174,1.291,0.485,-0.505,Closed Autocracy,0.288,0.541,0.75,1065.9,,
22425,Bulgaria,1925,,,,,,,,,,0.17,1.291,0.485,-0.505,Closed Autocracy,0.337,0.543,0.75,1162.483,,
22426,Bulgaria,1926,,,,,,,,,,0.174,0.181,-0.034,-1.354,Closed Autocracy,0.337,0.573,0.75,1242.876,,
22427,Bulgaria,1927,,,,,,,,,,0.175,-0.013,-0.051,-1.498,Closed Autocracy,0.337,0.573,0.75,1293.034,,
22428,Bulgaria,1928,,,,,,,,,,0.178,-0.013,-0.435,-1.498,Closed Autocracy,0.337,0.573,0.75,1359.016,,
22429,Bulgaria,1929,,,,,,,,,,0.178,-0.013,-0.435,-1.498,Closed Autocracy,0.337,0.573,0.75,1389.809,,
22430,Bulgaria,1930,,,,,,,,,,0.178,-0.179,-0.378,-1.653,Closed Autocracy,0.337,0.589,0.75,1435.443,,
22431,Bulgaria,1931,,,,,,,,,,0.191,-0.179,-0.262,-1.496,Closed Autocracy,0.337,0.589,0.75,1485.872,,
22432,Bulgaria,1932,,,,,,,,,,0.194,-0.094,-0.262,-1.496,Closed Autocracy,0.337,0.589,0.75,1506.634,,
22433,Bulgaria,1933,,,,,,,,,,0.194,0.141,-0.262,-0.871,Closed Autocracy,0.337,0.589,0.75,1521.945,,
22434,Bulgaria,1934,,,,,,,,,,0.128,0.578,0.091,0.082,Closed Autocracy,0.288,0.517,0.582,1513.357,,
22435,Bulgaria,1935,,,,,,,,,,0.093,-0.054,-0.124,-1.266,Closed Autocracy,0.288,0.523,0.582,1570.362,,
22436,Bulgaria,1936,,,,,,,,,,0.093,-0.054,-0.141,-1.266,Closed Autocracy,0.288,0.523,0.582,1711.344,,
22437,Bulgaria,1937,,,,,,,,,,0.093,-0.054,-0.141,-1.266,Closed Autocracy,0.288,0.523,0.582,1873.777,,
22438,Bulgaria,1938,,,,,,,,,,0.117,0.0,-0.141,-1.266,Closed Autocracy,0.288,0.523,0.582,1969.794,,
22439,Bulgaria,1939,,,,,,,,,,0.111,0.108,-0.117,-0.99,Closed Autocracy,0.288,0.523,0.582,2034.455,,
22440,Bulgaria,1940,,,,,,,,,,0.127,0.615,0.301,-0.187,Closed Autocracy,0.329,0.535,0.582,2052.0,,
22441,Bulgaria,1941,,,,,,,,,,0.123,0.852,0.69,-0.279,Closed Autocracy,0.336,0.531,0.582,1996.39,,
22442,Bulgaria,1942,,,,,,,,,,0.123,0.852,0.69,-0.279,Closed Autocracy,0.336,0.531,0.525,1939.776,,
22443,Bulgaria,1943,,,,,,,,,,0.14,0.852,0.69,-0.279,Electoral Autocracy,0.336,0.531,0.525,1895.996,,
22444,Bulgaria,1944,,,,,,,,,,0.15,1.671,0.455,1.198,Closed Autocracy,0.304,0.495,0.525,1812.187,,
22445,Bulgaria,1945,,,,,,,,,,0.074,1.714,-0.184,0.527,Closed Autocracy,0.436,0.25,0.532,1752.746,,
22446,Bulgaria,1946,,,,,,,,,,0.132,1.714,-0.443,0.108,Closed Autocracy,0.336,0.263,0.532,1843.069,,
22447,Bulgaria,1947,,,,,,,,,,0.127,2.192,-0.627,0.108,Electoral Autocracy,0.34,0.267,0.251,1933.634,,
22448,Bulgaria,1948,,,,,,,,,,0.164,2.192,-0.651,0.108,Electoral Autocracy,0.317,0.314,0.135,2033.868,,
22449,Bulgaria,1949,,,,,,,,,,0.168,1.87,-0.666,0.108,Closed Autocracy,0.317,0.304,0.054,2175.771,,
22450,Bulgaria,1950,,,,,,,,,,0.164,1.991,-1.319,-0.27,Closed Autocracy,0.317,0.304,0.054,2364.466,,
22451,Bulgaria,1951,,,,,,,,,,0.163,1.991,-1.319,-0.27,Closed Autocracy,0.317,0.3,0.054,2548.015,,
22452,Bulgaria,1952,,,,,,,,,,0.163,2.117,-1.319,-0.27,Closed Autocracy,0.317,0.3,0.054,2719.691,,
22453,Bulgaria,1953,,,,,,,,,,0.166,2.117,-1.319,-0.004,Closed Autocracy,0.317,0.3,0.054,2835.214,,
22454,Bulgaria,1954,,,,,,,,,,0.172,2.117,-1.319,-0.266,Closed Autocracy,0.317,0.3,0.054,2984.682,,
22455,Bulgaria,1955,,,,,,,,,,0.172,2.117,-1.319,-0.144,Closed Autocracy,0.317,0.3,0.054,3116.733,,
22456,Bulgaria,1956,,,,,,,,,,0.172,2.117,-1.279,-0.272,Closed Autocracy,0.317,0.293,0.054,3234.318,,
22457,Bulgaria,1957,,,,,,,,,,0.176,2.103,-2.141,-0.272,Closed Autocracy,0.317,0.293,0.054,3420.67,,
22458,Bulgaria,1958,,,,,,,,,,0.172,2.103,-2.141,-0.272,Closed Autocracy,0.317,0.293,0.054,3679.581,,
22459,Bulgaria,1959,,,,,,,,,,0.172,2.103,-2.141,-0.719,Closed Autocracy,0.317,0.293,0.054,4013.414,,
22460,Comoros,1900,,,,,,,,,,0.028,-0.936,0.442,-1.886,Closed Autocracy,0.095,0.678,0.251,,,
22461,Comoros,1901,,,,,,,,,,0.03,-0.936,0.442,-1.886,Closed Autocracy,0.095,0.674,0.251,,,
22462,Comoros,1902,,,,,,,,,,0.03,-0.936,0.442,-1.886,Closed Autocracy,0.095,0.674,0.251,,,
22463,Comoros,1903,,,,,,,,,,0.03,-0.936,0.442,-1.886,Closed Autocracy,0.095,0.674,0.251,,,
22464,Comoros,1904,,,,,,,,,,0.03,-0.936,0.442,-1.886,Closed Autocracy,0.095,0.68,0.251,,,
22465,Comoros,1905,,,,,,,,,,0.03,-0.936,0.442,-1.886,Closed Autocracy,0.095,0.68,0.251,,,
22466,Comoros,1906,,,,,,,,,,0.03,-0.936,0.442,-1.886,Closed Autocracy,0.095,0.68,0.251,,,
22467,Comoros,1907,,,,,,,,,,0.03,-0.936,0.442,-1.886,Closed Autocracy,0.095,0.68,0.251,,,
22468,Comoros,1908,,,,,,,,,,0.03,-0.936,0.442,-1.886,Closed Autocracy,0.095,0.686,0.251,,,
22469,Comoros,1909,,,,,,,,,,0.03,-0.936,0.442,-1.886,Closed Autocracy,0.095,0.686,0.251,,,
22470,Comoros,1910,,,,,,,,,,0.03,-0.936,0.442,-1.886,Closed Autocracy,0.095,0.686,0.251,,,
22471,Comoros,1911,,,,,,,,,,0.029,-0.936,0.442,-1.886,Closed Autocracy,0.095,0.686,0.251,,,
22472,Comoros,1912,,,,,,,,,,0.03,-0.936,0.442,-1.886,Closed Autocracy,0.095,0.686,0.251,,,
22473,Comoros,1913,,,,,,,,,,0.033,-0.936,0.442,-1.886,Closed Autocracy,0.095,0.691,0.251,,,
22474,Comoros,1946,,,,,,,,,,0.048,-0.246,0.675,-1.786,Closed Autocracy,0.157,0.651,0.28,,,
22475,Comoros,1947,,,,,,,,,,0.054,-0.246,0.675,-1.786,Closed Autocracy,0.157,0.651,0.28,,,
22476,Comoros,1948,,,,,,,,,,0.058,-0.246,0.675,-1.786,Closed Autocracy,0.164,0.672,0.28,,,
22477,Comoros,1949,,,,,,,,,,0.062,-0.246,0.675,-1.786,Closed Autocracy,0.164,0.672,0.28,,,
22478,Comoros,1950,,,,,,,,,,0.062,-0.246,0.898,-1.786,Closed Autocracy,0.164,0.672,0.374,13.372,,
22479,Comoros,1951,,,,,,,,,,0.068,-0.246,0.898,-1.786,Closed Autocracy,0.164,0.672,0.374,13.65,,
22480,Comoros,1952,,,,,,,,,,0.068,-0.246,0.898,-1.786,Closed Autocracy,0.164,0.672,0.374,13.985,,
22481,Comoros,1953,,,,,,,,,,0.068,-0.246,0.898,-1.786,Closed Autocracy,0.164,0.672,0.374,14.402,,
22482,Comoros,1954,,,,,,,,,,0.068,-0.246,0.898,-1.786,Closed Autocracy,0.164,0.672,0.374,15.07,,
22483,Comoros,1955,,,,,,,,,,0.068,-0.246,0.898,-1.786,Closed Autocracy,0.164,0.672,0.374,15.663,,
22484,Comoros,1956,,,,,,,,,,0.068,-0.246,0.898,-1.786,Closed Autocracy,0.164,0.672,0.374,16.379,,
22485,Comoros,1957,,,,,,,,,,0.118,-0.246,0.898,-1.786,Closed Autocracy,0.164,0.672,0.374,17.34,,
22486,Comoros,1958,,,,,,,,,,0.12,-0.246,0.898,-1.786,Closed Autocracy,0.174,0.654,0.374,18.779,,
22487,Comoros,1959,,,,,,,,,,0.12,-0.246,0.898,-1.175,Closed Autocracy,0.174,0.654,0.374,21.087,,
22488,Croatia,1941,,,,,,,,,,0.009,3.6,4.003,0.105,Closed Autocracy,0.894,0.017,0.254,,,
22489,Croatia,1942,,,,,,,,,,0.009,3.6,4.003,0.105,Closed Autocracy,0.894,0.014,0.254,,,
22490,Croatia,1943,,,,,,,,,,0.009,3.6,4.003,0.105,Closed Autocracy,0.894,0.014,0.254,,,
22491,Croatia,1944,,,,,,,,,,0.009,3.6,4.003,0.105,Closed Autocracy,0.894,0.014,0.254,,,
22492,Cyprus,1900,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.448,,,
22493,Cyprus,1901,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.448,,,
22494,Cyprus,1902,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.448,,,
22495,Cyprus,1903,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.448,,,
22496,Cyprus,1904,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.448,,,
22497,Cyprus,1905,,,,,,,,,,0.093,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.448,,,
22498,Cyprus,1906,,,,,,,,,,0.093,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.448,,,
22499,Cyprus,1907,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.448,,,
22500,Cyprus,1908,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.448,,,
22501,Cyprus,1909,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.448,,,
22502,Cyprus,1910,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.466,,,
22503,Cyprus,1911,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.466,,,
22504,Cyprus,1912,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.466,,,
22505,Cyprus,1913,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.466,,,
22506,Cyprus,1914,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.466,,,
22507,Cyprus,1915,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.537,,,
22508,Cyprus,1916,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.537,,,
22509,Cyprus,1917,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.537,,,
22510,Cyprus,1918,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.537,,,
22511,Cyprus,1919,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.537,,,
22512,Cyprus,1920,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.537,,,
22513,Cyprus,1921,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.537,,,
22514,Cyprus,1922,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.537,,,
22515,Cyprus,1923,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.537,,,
22516,Cyprus,1924,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.537,,,
22517,Cyprus,1925,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.581,,,
22518,Cyprus,1926,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.581,,,
22519,Cyprus,1927,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.581,,,
22520,Cyprus,1928,,,,,,,,,,0.088,-0.196,-0.737,-1.315,Closed Autocracy,0.404,0.562,0.581,,,
22521,Cyprus,1929,,,,,,,,,,0.088,-0.196,-0.737,-0.599,Closed Autocracy,0.404,0.562,0.581,,,
22522,Cyprus,1930,,,,,,,,,,0.089,0.086,-0.737,-0.599,Closed Autocracy,0.404,0.556,0.581,,,
22523,Cyprus,1931,,,,,,,,,,0.083,0.136,-0.24,0.315,Closed Autocracy,0.404,0.538,0.566,,,
22524,Cyprus,1932,,,,,,,,,,0.083,0.136,-0.24,0.315,Closed Autocracy,0.404,0.538,0.566,,,
22525,Cyprus,1933,,,,,,,,,,0.083,0.136,-0.169,0.65,Closed Autocracy,0.404,0.538,0.566,,,
22526,Cyprus,1934,,,,,,,,,,0.083,0.136,-0.512,-0.23,Closed Autocracy,0.404,0.538,0.566,,,
22527,Cyprus,1935,,,,,,,,,,0.083,0.136,-0.512,-0.23,Closed Autocracy,0.404,0.538,0.566,,,
22528,Cyprus,1936,,,,,,,,,,0.083,0.413,-0.512,-0.23,Closed Autocracy,0.404,0.538,0.566,,,
22529,Cyprus,1937,,,,,,,,,,0.083,0.413,-0.512,-0.23,Closed Autocracy,0.404,0.538,0.566,,,
22530,Cyprus,1938,,,,,,,,,,0.083,0.413,-0.512,-0.23,Closed Autocracy,0.404,0.538,0.566,,,
22531,Cyprus,1939,,,,,,,,,,0.083,0.413,-0.512,-0.23,Closed Autocracy,0.404,0.538,0.566,,,
22532,Cyprus,1940,,,,,,,,,,0.082,0.413,-0.512,-0.23,Closed Autocracy,0.414,0.539,0.566,,,
22533,Cyprus,1941,,,,,,,,,,0.086,0.413,-0.512,-0.46,Closed Autocracy,0.414,0.534,0.566,,,
22534,Cyprus,1942,,,,,,,,,,0.089,0.413,-0.512,-0.46,Closed Autocracy,0.414,0.573,0.566,,,
22535,Cyprus,1943,,,,,,,,,,0.089,0.413,-0.512,-0.46,Closed Autocracy,0.414,0.573,0.566,,,
22536,Cyprus,1944,,,,,,,,,,0.089,0.413,-0.512,-0.46,Closed Autocracy,0.414,0.573,0.566,,,
22537,Cyprus,1945,,,,,,,,,,0.089,0.413,-0.512,-0.46,Closed Autocracy,0.414,0.573,0.566,,,
22538,Cyprus,1946,,,,,,,,,,0.09,0.413,-0.512,-0.46,Closed Autocracy,0.414,0.573,0.566,,,
22539,Cyprus,1947,,,,,,,,,,0.09,0.413,-0.512,-0.46,Closed Autocracy,0.414,0.573,0.566,,,
22540,Cyprus,1948,,,,,,,,,,0.09,0.413,-0.512,-0.46,Closed Autocracy,0.414,0.573,0.566,,,
22541,Cyprus,1949,,,,,,,,,,0.09,0.413,-0.512,-0.46,Closed Autocracy,0.414,0.573,0.566,,,
22542,Cyprus,1950,,,,,,,,,,0.09,0.413,-0.512,-0.46,Closed Autocracy,0.414,0.558,0.566,173.006,,
22543,Cyprus,1951,,,,,,,,,,0.09,0.413,-0.512,-0.46,Closed Autocracy,0.414,0.57,0.566,178.742,16.04,
22544,Cyprus,1952,,,,,,,,,,0.09,0.413,-0.512,-0.46,Closed Autocracy,0.414,0.57,0.566,194.008,4.36,
22545,Cyprus,1953,,,,,,,,,,0.09,0.413,-0.512,-0.46,Closed Autocracy,0.414,0.57,0.566,212.521,4.18,
22546,Cyprus,1954,,,,,,,,,,0.09,0.413,0.408,0.704,Closed Autocracy,0.414,0.57,0.566,228.919,4.7,
